date,type_raw,collected_kg,material_std,recovery_rate,recovered_kg
2014-09-25,msw,30200.0,MSW,0.1,3020.0
2014-09-26,msw,27920.0,MSW,0.1,2792.0
2014-09-27,msw,22670.0,MSW,0.1,2267.0
2014-09-28,msw,14810.0,MSW,0.1,1481.0
2014-09-29,msw,35190.0,MSW,0.1,3519.0
2014-09-30,msw,36070.0,MSW,0.1,3607.0
2014-10-01,msw,27030.0,MSW,0.1,2703.0
2014-10-02,msw,23860.0,MSW,0.1,2386.0
2014-10-03,msw,27520.0,MSW,0.1,2752.0
2014-10-04,msw,40350.0,MSW,0.1,4035.0
2014-10-05,msw,24000.0,MSW,0.1,2400.0
2014-10-06,msw,43430.0,MSW,0.1,4343.0
2014-10-07,msw,31560.0,MSW,0.1,3156.0
2014-10-08,msw,8250.0,MSW,0.1,825.0
2014-10-09,msw,35460.0,MSW,0.1,3546.0
2014-10-10,msw,41740.0,MSW,0.1,4174.0
2014-10-11,msw,33820.0,MSW,0.1,3382.0
2014-10-12,msw,41050.0,MSW,0.1,4105.0
2014-10-13,msw,27850.0,MSW,0.1,2785.0
2014-10-14,msw,36810.0,MSW,0.1,3681.0
2014-10-15,msw,35010.0,MSW,0.1,3501.0
2014-11-01,msw,17550.0,MSW,0.1,1755.0
2014-11-02,msw,24770.0,MSW,0.1,2477.0
2014-11-03,msw,33160.0,MSW,0.1,3316.0
2014-11-04,msw,27100.0,MSW,0.1,2710.0
2014-11-05,msw,11760.0,MSW,0.1,1176.0
2014-11-06,msw,33640.0,MSW,0.1,3364.0
2014-11-07,msw,33570.0,MSW,0.1,3357.0
2014-11-08,msw,31580.0,MSW,0.1,3158.0
2014-11-09,msw,32560.0,MSW,0.1,3256.0
2014-11-10,msw,43100.0,MSW,0.1,4310.0
2014-11-11,msw,28700.0,MSW,0.1,2870.0
2014-11-12,msw,33520.0,MSW,0.1,3352.0
2014-11-13,msw,34820.0,MSW,0.1,3482.0
2014-11-14,msw,30880.0,MSW,0.1,3088.0
2014-11-15,msw,23950.0,MSW,0.1,2395.0
2014-11-16,msw,14360.0,MSW,0.1,1436.0
2014-11-17,msw,29550.0,MSW,0.1,2955.0
2014-11-18,msw,22960.0,MSW,0.1,2296.0
2014-11-19,msw,41960.0,MSW,0.1,4196.0
2014-11-20,msw,44000.0,MSW,0.1,4400.0
2014-11-21,msw,26660.0,MSW,0.1,2666.0
2014-11-22,msw,25960.0,MSW,0.1,2596.0
2014-11-23,msw,7670.0,MSW,0.1,767.0
2014-11-24,msw,36240.0,MSW,0.1,3624.0
2014-11-25,msw,36140.0,MSW,0.1,3614.0
2014-11-26,msw,31180.0,MSW,0.1,3118.0
2014-11-27,msw,30760.0,MSW,0.1,3076.0
2014-11-28,msw,28820.0,MSW,0.1,2882.0
2014-11-29,msw,34120.0,MSW,0.1,3412.0
2014-11-30,msw,9180.0,MSW,0.1,918.0
2014-12-01,msw,15450.0,MSW,0.1,1545.0
2014-12-02,msw,30790.0,MSW,0.1,3079.0
2014-12-03,msw,33590.0,MSW,0.1,3359.0
2014-12-04,msw,31400.0,MSW,0.1,3140.0
2014-12-05,msw,30630.0,MSW,0.1,3063.0
2014-12-06,msw,28580.0,MSW,0.1,2858.0
2014-12-07,msw,25170.0,MSW,0.1,2517.0
2014-12-08,msw,32670.0,MSW,0.1,3267.0
2014-12-09,msw,28900.0,MSW,0.1,2890.0
2014-12-10,msw,11290.0,MSW,0.1,1129.0
2014-12-11,msw,42760.0,MSW,0.1,4276.0
2014-12-12,msw,32780.0,MSW,0.1,3278.0
2014-12-13,msw,41090.0,MSW,0.1,4109.0
2014-12-14,msw,19180.0,MSW,0.1,1918.0
2014-12-15,msw,33680.0,MSW,0.1,3368.0
2014-12-16,msw,46680.0,MSW,0.1,4668.0
2014-12-17,msw,33680.0,MSW,0.1,3368.0
2014-12-18,msw,28830.0,MSW,0.1,2883.0
2014-12-19,msw,31360.0,MSW,0.1,3136.0
2014-12-20,msw,36050.0,MSW,0.1,3605.0
2014-12-21,msw,15130.0,MSW,0.1,1513.0
2014-12-22,msw,36340.0,MSW,0.1,3634.0
2014-12-23,msw,31030.0,MSW,0.1,3103.0
2014-12-24,msw,38280.0,MSW,0.1,3828.0
2014-12-25,msw,35570.0,MSW,0.1,3557.0
2014-12-26,msw,36320.0,MSW,0.1,3632.0
2014-12-27,msw,33590.0,MSW,0.1,3359.0
2014-12-28,msw,20440.0,MSW,0.1,2044.0
2014-12-29,msw,32060.0,MSW,0.1,3206.0
2014-12-30,msw,40150.0,MSW,0.1,4015.0
2014-12-31,msw,46310.0,MSW,0.1,4631.0
2015-01-01,msw,24240.0,MSW,0.1,2424.0
2015-01-02,msw,14260.0,MSW,0.1,1426.0
2015-01-03,msw,10820.0,MSW,0.1,1082.0
2015-01-04,msw,31050.0,MSW,0.1,3105.0
2015-01-05,msw,30210.0,MSW,0.1,3021.0
2015-01-06,msw,34970.0,MSW,0.1,3497.0
2015-01-07,msw,21340.0,MSW,0.1,2134.0
2015-01-08,msw,30970.0,MSW,0.1,3097.0
2015-01-09,msw,89580.0,MSW,0.1,8958.0
2015-01-10,msw,3520.0,MSW,0.1,352.0
2015-01-11,msw,21820.0,MSW,0.1,2182.0
2015-01-12,msw,44860.0,MSW,0.1,4486.0
2015-01-13,msw,37540.0,MSW,0.1,3754.0
2015-01-14,msw,32030.0,MSW,0.1,3203.0
2015-01-15,msw,14360.0,MSW,0.1,1436.0
2015-01-16,msw,39200.0,MSW,0.1,3920.0
2015-01-17,msw,22200.0,MSW,0.1,2220.0
2015-01-18,msw,11400.0,MSW,0.1,1140.0
2015-01-19,msw,24620.0,MSW,0.1,2462.0
2015-01-20,msw,24570.0,MSW,0.1,2457.0
2015-01-21,msw,32290.0,MSW,0.1,3229.0
2015-01-22,msw,28370.0,MSW,0.1,2837.0
2015-01-23,msw,32140.0,MSW,0.1,3214.0
2015-01-24,msw,24270.0,MSW,0.1,2427.0
2015-01-25,msw,12650.0,MSW,0.1,1265.0
2015-01-26,msw,25680.0,MSW,0.1,2568.0
2015-01-27,msw,30180.0,MSW,0.1,3018.0
2015-01-28,msw,31650.0,MSW,0.1,3165.0
2015-01-29,msw,31610.0,MSW,0.1,3161.0
2015-01-30,msw,28190.0,MSW,0.1,2819.0
2015-01-31,msw,23380.0,MSW,0.1,2338.0
2015-02-01,msw,25330.0,MSW,0.1,2533.0
2015-02-02,msw,26420.0,MSW,0.1,2642.0
2015-02-03,msw,28830.0,MSW,0.1,2883.0
2015-02-04,msw,35130.0,MSW,0.1,3513.0
2015-02-05,msw,27200.0,MSW,0.1,2720.0
2015-02-06,msw,13360.0,MSW,0.1,1336.0
2015-02-07,msw,26910.0,MSW,0.1,2691.0
2015-02-08,msw,7510.0,MSW,0.1,751.0
2015-02-09,msw,34320.0,MSW,0.1,3432.0
2015-02-10,msw,37670.0,MSW,0.1,3767.0
2015-02-11,msw,24260.0,MSW,0.1,2426.0
2015-02-12,msw,21780.0,MSW,0.1,2178.0
2015-02-13,msw,32850.0,MSW,0.1,3285.0
2015-02-14,msw,25570.0,MSW,0.1,2557.0
2015-02-15,msw,12020.0,MSW,0.1,1202.0
2015-02-16,msw,23710.0,MSW,0.1,2371.0
2015-02-17,msw,23700.0,MSW,0.1,2370.0
2015-02-18,msw,30520.0,MSW,0.1,3052.0
2015-02-19,msw,29210.0,MSW,0.1,2921.0
2015-02-20,msw,28550.0,MSW,0.1,2855.0
2015-02-21,msw,25720.0,MSW,0.1,2572.0
2015-02-22,msw,9950.0,MSW,0.1,995.0
2015-02-23,msw,29110.0,MSW,0.1,2911.0
2015-02-24,msw,29800.0,MSW,0.1,2980.0
2015-02-25,msw,34720.0,MSW,0.1,3472.0
2015-02-26,msw,29760.0,MSW,0.1,2976.0
2015-02-27,msw,20740.0,MSW,0.1,2074.0
2015-02-28,msw,25710.0,MSW,0.1,2571.0
2015-03-01,msw,41100.0,MSW,0.1,4110.0
2015-03-02,msw,27910.0,MSW,0.1,2791.0
2015-03-03,msw,28250.0,MSW,0.1,2825.0
2015-03-04,msw,23880.0,MSW,0.1,2388.0
2015-03-05,msw,12690.0,MSW,0.1,1269.0
2015-03-06,msw,38950.0,MSW,0.1,3895.0
2015-03-07,msw,28790.0,MSW,0.1,2879.0
2015-03-08,msw,21970.0,MSW,0.1,2197.0
2015-03-09,msw,31870.0,MSW,0.1,3187.0
2015-03-10,msw,390.0,MSW,0.1,39.0
2015-03-11,msw,34590.0,MSW,0.1,3459.0
2015-03-12,msw,41380.0,MSW,0.1,4138.0
2015-03-13,msw,19430.0,MSW,0.1,1943.0
2015-03-16,msw,20640.0,MSW,0.1,2064.0
2015-03-17,msw,31740.0,MSW,0.1,3174.0
2015-03-18,msw,35490.0,MSW,0.1,3549.0
2015-03-19,msw,36060.0,MSW,0.1,3606.0
2015-03-20,msw,32320.0,MSW,0.1,3232.0
2015-03-21,msw,28640.0,MSW,0.1,2864.0
2015-03-22,msw,11380.0,MSW,0.1,1138.0
2015-03-23,msw,26660.0,MSW,0.1,2666.0
2015-03-24,msw,37770.0,MSW,0.1,3777.0
2015-03-25,msw,27350.0,MSW,0.1,2735.0
2015-03-26,msw,30150.0,MSW,0.1,3015.0
2015-03-27,msw,21350.0,MSW,0.1,2135.0
2015-03-28,msw,34670.0,MSW,0.1,3467.0
2015-03-29,msw,15260.0,MSW,0.1,1526.0
2015-03-30,msw,34450.0,MSW,0.1,3445.0
2015-03-31,msw,36540.0,MSW,0.1,3654.0
2015-04-01,msw,20190.0,MSW,0.1,2019.0
2015-04-02,msw,24960.0,MSW,0.1,2496.0
2015-04-03,msw,38670.0,MSW,0.1,3867.0
2015-04-04,msw,30490.0,MSW,0.1,3049.0
2015-04-05,msw,27160.0,MSW,0.1,2716.0
2015-04-06,msw,22590.0,MSW,0.1,2259.0
2015-04-07,msw,24690.0,MSW,0.1,2469.0
2015-04-08,msw,30280.0,MSW,0.1,3028.0
2015-04-09,msw,38730.0,MSW,0.1,3873.0
2015-04-11,msw,37140.0,MSW,0.1,3714.0
2015-04-12,msw,32960.0,MSW,0.1,3296.0
2015-04-13,msw,27050.0,MSW,0.1,2705.0
2015-04-14,msw,7380.0,MSW,0.1,738.0
2015-04-15,msw,16790.0,MSW,0.1,1679.0
2015-04-16,msw,20480.0,MSW,0.1,2048.0
2015-04-17,msw,26920.0,MSW,0.1,2692.0
2015-04-18,msw,22050.0,MSW,0.1,2205.0
2015-04-19,msw,17060.0,MSW,0.1,1706.0
2015-04-20,msw,31180.0,MSW,0.1,3118.0
2015-04-21,msw,39940.0,MSW,0.1,3994.0
2015-04-22,msw,42710.0,MSW,0.1,4271.0
2015-04-23,msw,29320.0,MSW,0.1,2932.0
2015-04-24,msw,30400.0,MSW,0.1,3040.0
2015-04-25,msw,38880.0,MSW,0.1,3888.0
2015-04-26,msw,10820.0,MSW,0.1,1082.0
2015-04-27,msw,23270.0,MSW,0.1,2327.0
2015-04-28,msw,35730.0,MSW,0.1,3573.0
2015-04-29,msw,38710.0,MSW,0.1,3871.0
2015-04-30,msw,27820.0,MSW,0.1,2782.0
2015-05-01,msw,26990.0,MSW,0.1,2699.0
2015-05-02,msw,31090.0,MSW,0.1,3109.0
2015-05-03,msw,24410.0,MSW,0.1,2441.0
2015-05-04,msw,21380.0,MSW,0.1,2138.0
2015-05-05,msw,28990.0,MSW,0.1,2899.0
2015-05-06,msw,34020.0,MSW,0.1,3402.0
2015-05-07,msw,26210.0,MSW,0.1,2621.0
2015-05-08,msw,27490.0,MSW,0.1,2749.0
2015-05-09,msw,20930.0,MSW,0.1,2093.0
2015-05-11,msw,38000.0,MSW,0.1,3800.0
2015-05-12,msw,29280.0,MSW,0.1,2928.0
2015-05-13,msw,55380.0,MSW,0.1,5538.0
2015-05-14,msw,4080.0,MSW,0.1,408.0
2015-05-16,msw,20560.0,MSW,0.1,2056.0
2015-05-17,msw,20450.0,MSW,0.1,2045.0
2015-05-18,msw,31110.0,MSW,0.1,3111.0
2015-05-19,msw,32230.0,MSW,0.1,3223.0
2015-05-20,msw,47390.0,MSW,0.1,4739.0
2015-05-21,msw,32630.0,MSW,0.1,3263.0
2015-05-22,msw,32930.0,MSW,0.1,3293.0
2015-05-23,msw,20840.0,MSW,0.1,2084.0
2015-05-24,msw,11340.0,MSW,0.1,1134.0
2015-05-25,msw,36340.0,MSW,0.1,3634.0
2015-05-26,msw,34340.0,MSW,0.1,3434.0
2015-05-27,msw,31290.0,MSW,0.1,3129.0
2015-05-28,msw,31440.0,MSW,0.1,3144.0
2015-05-29,msw,34400.0,MSW,0.1,3440.0
2015-05-30,msw,21760.0,MSW,0.1,2176.0
2015-05-31,msw,16780.0,MSW,0.1,1678.0
2015-06-01,msw,30840.0,MSW,0.1,3084.0
2015-06-02,msw,33490.0,MSW,0.1,3349.0
2015-06-03,msw,32730.0,MSW,0.1,3273.0
2015-06-04,msw,31030.0,MSW,0.1,3103.0
2015-06-05,msw,35190.0,MSW,0.1,3519.0
2015-06-06,msw,39610.0,MSW,0.1,3961.0
2015-06-07,msw,42190.0,MSW,0.1,4219.0
2015-06-08,msw,33100.0,MSW,0.1,3310.0
2015-06-09,msw,14880.0,MSW,0.1,1488.0
2015-06-11,msw,44800.0,MSW,0.1,4480.0
2015-06-12,msw,14370.0,MSW,0.1,1437.0
2015-06-13,msw,33800.0,MSW,0.1,3380.0
2015-06-14,msw,15990.0,MSW,0.1,1599.0
2015-06-15,msw,30590.0,MSW,0.1,3059.0
2015-06-16,msw,45980.0,MSW,0.1,4598.0
2015-06-17,msw,34800.0,MSW,0.1,3480.0
2015-06-18,msw,25550.0,MSW,0.1,2555.0
2015-06-19,msw,25550.0,MSW,0.1,2555.0
2015-06-20,msw,29060.0,MSW,0.1,2906.0
2015-06-21,msw,31520.0,MSW,0.1,3152.0
2015-06-22,msw,27030.0,MSW,0.1,2703.0
2015-06-23,msw,37910.0,MSW,0.1,3791.0
2015-06-24,msw,34580.0,MSW,0.1,3458.0
2015-06-25,msw,32580.0,MSW,0.1,3258.0
2015-06-26,msw,35480.0,MSW,0.1,3548.0
2015-06-27,msw,30090.0,MSW,0.1,3009.0
2015-06-28,msw,11360.0,MSW,0.1,1136.0
2015-06-29,msw,36140.0,MSW,0.1,3614.0
2015-06-30,msw,31840.0,MSW,0.1,3184.0
2015-07-01,msw,33600.0,MSW,0.1,3360.0
2015-07-02,msw,21120.0,MSW,0.1,2112.0
2015-07-03,msw,27560.0,MSW,0.1,2756.0
2015-07-04,msw,33080.0,MSW,0.1,3308.0
2015-07-05,msw,38120.0,MSW,0.1,3812.0
2015-07-06,msw,33400.0,MSW,0.1,3340.0
2015-07-07,msw,28330.0,MSW,0.1,2833.0
2015-07-08,msw,35970.0,MSW,0.1,3597.0
2015-07-09,msw,31360.0,MSW,0.1,3136.0
2015-07-10,msw,2970.0,MSW,0.1,297.0
2015-07-11,msw,27530.0,MSW,0.1,2753.0
2015-07-12,msw,24510.0,MSW,0.1,2451.0
2015-07-13,msw,35140.0,MSW,0.1,3514.0
2015-07-14,msw,35400.0,MSW,0.1,3540.0
2015-07-15,msw,42160.0,MSW,0.1,4216.0
2015-07-16,msw,29870.0,MSW,0.1,2987.0
2015-07-17,msw,24090.0,MSW,0.1,2409.0
2015-07-18,msw,28100.0,MSW,0.1,2810.0
2015-07-19,msw,17160.0,MSW,0.1,1716.0
2015-07-20,msw,26900.0,MSW,0.1,2690.0
2015-07-21,msw,40900.0,MSW,0.1,4090.0
2015-07-22,msw,32490.0,MSW,0.1,3249.0
2015-07-23,msw,31250.0,MSW,0.1,3125.0
2015-07-24,msw,11480.0,MSW,0.1,1148.0
2015-07-25,msw,34520.0,MSW,0.1,3452.0
2015-07-26,msw,17710.0,MSW,0.1,1771.0
2015-07-27,msw,47020.0,MSW,0.1,4702.0
2015-07-28,msw,44470.0,MSW,0.1,4447.0
2015-07-29,msw,41730.0,MSW,0.1,4173.0
2015-07-30,msw,38290.0,MSW,0.1,3829.0
2015-07-31,msw,16210.0,MSW,0.1,1621.0
2015-08-01,msw,27060.0,MSW,0.1,2706.0
2015-08-02,msw,11190.0,MSW,0.1,1119.0
2015-08-03,msw,16010.0,MSW,0.1,1601.0
2015-08-04,msw,41370.0,MSW,0.1,4137.0
2015-08-05,msw,40310.0,MSW,0.1,4031.0
2015-08-06,msw,29670.0,MSW,0.1,2967.0
2015-08-07,msw,37930.0,MSW,0.1,3793.0
2015-08-08,msw,29370.0,MSW,0.1,2937.0
2015-08-09,msw,44770.0,MSW,0.1,4477.0
2015-08-10,msw,43420.0,MSW,0.1,4342.0
2015-08-11,msw,17240.0,MSW,0.1,1724.0
2015-08-12,msw,37850.0,MSW,0.1,3785.0
2015-08-13,msw,159020.0,MSW,0.1,15902.0
2015-08-14,msw,46220.0,MSW,0.1,4622.0
2015-08-15,msw,32650.0,MSW,0.1,3265.0
2015-08-16,msw,8450.0,MSW,0.1,845.0
2015-08-17,msw,24020.0,MSW,0.1,2402.0
2015-08-18,msw,9000.0,MSW,0.1,900.0
2015-08-19,msw,87670.0,MSW,0.1,8767.0
2015-08-20,msw,50640.0,MSW,0.1,5064.0
2015-08-21,msw,44530.0,MSW,0.1,4453.0
2015-08-22,msw,38900.0,MSW,0.1,3890.0
2015-08-23,msw,7210.0,MSW,0.1,721.0
2015-08-24,msw,22320.0,MSW,0.1,2232.0
2015-08-25,msw,24490.0,MSW,0.1,2449.0
2015-08-26,msw,32120.0,MSW,0.1,3212.0
2015-08-27,msw,57340.0,MSW,0.1,5734.0
2015-08-28,msw,48070.0,MSW,0.1,4807.0
2015-08-29,msw,21750.0,MSW,0.1,2175.0
2015-08-30,msw,39550.0,MSW,0.1,3955.0
2015-08-31,msw,44050.0,MSW,0.1,4405.0
2015-09-01,msw,5190.0,MSW,0.1,519.0
2015-09-02,msw,17490.0,MSW,0.1,1749.0
2015-09-03,msw,30550.0,MSW,0.1,3055.0
2015-09-04,msw,33740.0,MSW,0.1,3374.0
2015-09-05,msw,19960.0,MSW,0.1,1996.0
2015-09-06,msw,43390.0,MSW,0.1,4339.0
2015-09-07,msw,42220.0,MSW,0.1,4222.0
2015-09-08,msw,48330.0,MSW,0.1,4833.0
2015-09-09,msw,39560.0,MSW,0.1,3956.0
2015-09-10,msw,36470.0,MSW,0.1,3647.0
2015-09-11,msw,30940.0,MSW,0.1,3094.0
2015-09-12,msw,43040.0,MSW,0.1,4304.0
2015-09-13,msw,15860.0,MSW,0.1,1586.0
2015-09-14,msw,39210.0,MSW,0.1,3921.0
2015-09-15,msw,37260.0,MSW,0.1,3726.0
2015-09-16,msw,45170.0,MSW,0.1,4517.0
2015-09-17,msw,45490.0,MSW,0.1,4549.0
2015-09-18,msw,32810.0,MSW,0.1,3281.0
2015-09-19,msw,31550.0,MSW,0.1,3155.0
2015-09-20,msw,9480.0,MSW,0.1,948.0
2015-09-21,msw,37940.0,MSW,0.1,3794.0
2015-09-22,msw,41110.0,MSW,0.1,4111.0
2015-09-23,msw,41510.0,MSW,0.1,4151.0
2015-09-24,msw,27480.0,MSW,0.1,2748.0
2015-09-25,msw,20610.0,MSW,0.1,2061.0
2015-09-26,msw,2330.0,MSW,0.1,233.0
2015-09-27,msw,1690.0,MSW,0.1,169.0
2015-09-28,msw,11350.0,MSW,0.1,1135.0
2015-09-29,msw,39450.0,MSW,0.1,3945.0
2015-09-30,msw,32930.0,MSW,0.1,3293.0
2015-10-01,msw,31830.0,MSW,0.1,3183.0
2015-10-02,msw,41790.0,MSW,0.1,4179.0
2015-10-03,msw,22270.0,MSW,0.1,2227.0
2015-10-04,msw,42710.0,MSW,0.1,4271.0
2015-10-06,msw,44180.0,MSW,0.1,4418.0
2015-10-07,msw,40650.0,MSW,0.1,4065.0
2015-10-08,msw,54970.0,MSW,0.1,5497.0
2015-10-09,msw,34460.0,MSW,0.1,3446.0
2015-10-10,msw,19750.0,MSW,0.1,1975.0
2015-10-11,msw,41730.0,MSW,0.1,4173.0
2015-10-12,msw,36910.0,MSW,0.1,3691.0
2015-10-13,msw,46440.0,MSW,0.1,4644.0
2015-10-14,msw,44290.0,MSW,0.1,4429.0
2015-10-15,msw,40270.0,MSW,0.1,4027.0
2015-10-16,msw,33410.0,MSW,0.1,3341.0
2015-10-17,msw,30140.0,MSW,0.1,3014.0
2015-10-18,msw,12660.0,MSW,0.1,1266.0
2015-10-19,msw,30350.0,MSW,0.1,3035.0
2015-10-20,msw,37000.0,MSW,0.1,3700.0
2015-10-21,msw,37410.0,MSW,0.1,3741.0
2015-10-22,msw,39990.0,MSW,0.1,3999.0
2015-10-23,msw,42760.0,MSW,0.1,4276.0
2015-10-24,msw,31470.0,MSW,0.1,3147.0
2015-10-25,msw,17560.0,MSW,0.1,1756.0
2015-10-26,msw,32690.0,MSW,0.1,3269.0
2015-10-27,msw,20340.0,MSW,0.1,2034.0
2015-10-28,msw,33220.0,MSW,0.1,3322.0
2015-10-29,msw,40890.0,MSW,0.1,4089.0
2015-10-30,msw,37400.0,MSW,0.1,3740.0
2015-10-31,msw,42320.0,MSW,0.1,4232.0
2015-11-01,msw,24720.0,MSW,0.1,2472.0
2015-11-02,msw,36910.0,MSW,0.1,3691.0
2015-11-03,msw,34190.0,MSW,0.1,3419.0
2015-11-04,msw,38520.0,MSW,0.1,3852.0
2015-11-06,msw,49630.0,MSW,0.1,4963.0
2015-11-07,msw,22840.0,MSW,0.1,2284.0
2015-11-08,msw,215040.0,MSW,0.1,21504.0
2015-11-09,msw,28830.0,MSW,0.1,2883.0
2015-11-10,msw,8780.0,MSW,0.1,878.0
2015-11-11,msw,34300.0,MSW,0.1,3430.0
2015-11-12,msw,34280.0,MSW,0.1,3428.0
2015-11-13,msw,10120.0,MSW,0.1,1012.0
2015-11-14,msw,40350.0,MSW,0.1,4035.0
2015-11-15,msw,12420.0,MSW,0.1,1242.0
2015-11-16,msw,37210.0,MSW,0.1,3721.0
2015-11-17,msw,49600.0,MSW,0.1,4960.0
2015-11-18,msw,36090.0,MSW,0.1,3609.0
2015-11-19,msw,50670.0,MSW,0.1,5067.0
2015-11-20,msw,40970.0,MSW,0.1,4097.0
2015-11-21,msw,37850.0,MSW,0.1,3785.0
2015-11-22,msw,12630.0,MSW,0.1,1263.0
2015-11-23,msw,29880.0,MSW,0.1,2988.0
2015-11-24,msw,34840.0,MSW,0.1,3484.0
2015-11-25,msw,27020.0,MSW,0.1,2702.0
2015-11-26,msw,42110.0,MSW,0.1,4211.0
2015-11-27,msw,33340.0,MSW,0.1,3334.0
2015-11-28,msw,29880.0,MSW,0.1,2988.0
2015-11-29,msw,10290.0,MSW,0.1,1029.0
2015-11-30,msw,37970.0,MSW,0.1,3797.0
2015-12-01,msw,30480.0,MSW,0.1,3048.0
2015-12-02,msw,36520.0,MSW,0.1,3652.0
2015-12-03,msw,26810.0,MSW,0.1,2681.0
2015-12-04,msw,23140.0,MSW,0.1,2314.0
2015-12-05,msw,4580.0,MSW,0.1,458.0
2015-12-06,msw,39980.0,MSW,0.1,3998.0
2015-12-07,msw,16440.0,MSW,0.1,1644.0
2015-12-08,msw,166680.0,MSW,0.1,16668.0
2015-12-09,msw,37920.0,MSW,0.1,3792.0
2015-12-10,msw,40690.0,MSW,0.1,4069.0
2015-12-11,msw,32630.0,MSW,0.1,3263.0
2015-12-12,msw,32100.0,MSW,0.1,3210.0
2015-12-13,msw,17970.0,MSW,0.1,1797.0
2015-12-14,msw,31950.0,MSW,0.1,3195.0
2015-12-15,msw,27450.0,MSW,0.1,2745.0
2015-12-16,msw,39890.0,MSW,0.1,3989.0
2015-12-17,msw,39930.0,MSW,0.1,3993.0
2015-12-18,msw,36480.0,MSW,0.1,3648.0
2015-12-19,msw,40660.0,MSW,0.1,4066.0
2015-12-20,msw,23510.0,MSW,0.1,2351.0
2015-12-21,msw,37930.0,MSW,0.1,3793.0
2015-12-22,msw,40170.0,MSW,0.1,4017.0
2015-12-23,msw,40300.0,MSW,0.1,4030.0
2015-12-24,msw,44170.0,MSW,0.1,4417.0
2015-12-25,msw,26110.0,MSW,0.1,2611.0
2015-12-26,msw,29550.0,MSW,0.1,2955.0
2015-12-27,msw,20730.0,MSW,0.1,2073.0
2015-12-28,msw,28290.0,MSW,0.1,2829.0
2015-12-29,msw,28190.0,MSW,0.1,2819.0
2015-12-30,msw,38700.0,MSW,0.1,3870.0
2015-12-31,msw,49900.0,MSW,0.1,4990.0
2016-01-01,msw,30230.0,MSW,0.1,3023.0
2016-01-02,msw,28700.0,MSW,0.1,2870.0
2016-01-03,msw,38000.0,MSW,0.1,3800.0
2016-01-04,msw,29120.0,MSW,0.1,2912.0
2016-01-05,msw,5560.0,MSW,0.1,556.0
2016-01-09,msw,21800.0,MSW,0.1,2180.0
2016-01-09,sorted organic waste,4540.0,Organic,0.25,1135.0
2016-01-10,msw,27300.0,MSW,0.1,2730.0
2016-01-10,sorted organic waste,1350.0,Organic,0.25,337.5
2016-01-11,msw,28190.0,MSW,0.1,2819.0
2016-01-12,msw,26390.0,MSW,0.1,2639.0
2016-01-12,sorted organic waste,910.0,Organic,0.25,227.5
2016-01-13,msw,32760.0,MSW,0.1,3276.0
2016-01-14,msw,26300.0,MSW,0.1,2630.0
2016-01-15,msw,20430.0,MSW,0.1,2043.0
2016-01-16,msw,26140.0,MSW,0.1,2614.0
2016-01-17,msw,28850.0,MSW,0.1,2885.0
2016-01-18,msw,23550.0,MSW,0.1,2355.0
2016-01-19,msw,34930.0,MSW,0.1,3493.0
2016-01-20,msw,21960.0,MSW,0.1,2196.0
2016-01-21,msw,25950.0,MSW,0.1,2595.0
2016-01-22,msw,11710.0,MSW,0.1,1171.0
2016-01-23,msw,16400.0,MSW,0.1,1640.0
2016-01-24,msw,11250.0,MSW,0.1,1125.0
2016-01-25,msw,30600.0,MSW,0.1,3060.0
2016-01-26,msw,28680.0,MSW,0.1,2868.0
2016-01-27,msw,33240.0,MSW,0.1,3324.0
2016-01-28,msw,37930.0,MSW,0.1,3793.0
2016-01-29,msw,31180.0,MSW,0.1,3118.0
2016-01-30,msw,43820.0,MSW,0.1,4382.0
2016-01-31,msw,14580.0,MSW,0.1,1458.0
2016-02-01,msw,37940.0,MSW,0.1,3794.0
2016-02-02,msw,32830.0,MSW,0.1,3283.0
2016-02-03,msw,35320.0,MSW,0.1,3532.0
2016-02-04,msw,21200.0,MSW,0.1,2120.0
2016-02-05,msw,30420.0,MSW,0.1,3042.0
2016-02-05,sorted organic waste,2880.0,Organic,0.25,720.0
2016-02-09,msw,17020.0,MSW,0.1,1702.0
2016-02-09,sorted organic waste,3270.0,Organic,0.25,817.5
2016-02-10,msw,12460.0,MSW,0.1,1246.0
2016-02-11,msw,23530.0,MSW,0.1,2353.0
2016-02-11,sorted organic waste,3450.0,Organic,0.25,862.5
2016-02-12,msw,29800.0,MSW,0.1,2980.0
2016-02-13,msw,32250.0,MSW,0.1,3225.0
2016-02-14,msw,18610.0,MSW,0.1,1861.0
2016-02-15,msw,28880.0,MSW,0.1,2888.0
2016-02-16,msw,36290.0,MSW,0.1,3629.0
2016-02-17,msw,32770.0,MSW,0.1,3277.0
2016-02-18,msw,32820.0,MSW,0.1,3282.0
2016-02-19,msw,36400.0,MSW,0.1,3640.0
2016-02-20,msw,20840.0,MSW,0.1,2084.0
2016-02-21,msw,18320.0,MSW,0.1,1832.0
2016-02-22,msw,22140.0,MSW,0.1,2214.0
2016-02-23,msw,38380.0,MSW,0.1,3838.0
2016-02-24,msw,36640.0,MSW,0.1,3664.0
2016-02-25,msw,21910.0,MSW,0.1,2191.0
2016-02-26,msw,40980.0,MSW,0.1,4098.0
2016-02-27,msw,36560.0,MSW,0.1,3656.0
2016-02-28,msw,19350.0,MSW,0.1,1935.0
